SimTime,COG Pos.x [m],COG Pos.y [m],COG Pos.z [m],Port Pos.x [m],Port Pos.y [m],Port Pos.z [m],COG Vel.x [m],COG Vel.y [m],COG Vel.z [m],Port Vel.x [m],Port Vel.y [m],Port Vel.z [m],Rot Angle.x [deg],Rot Angle.y [deg],Rot Angle.z [deg],Rot. Rate.x [deg/s],Rot. Rate.y [deg/s],Rot. Rate.z [deg/s],Rot. Rate.x [deg/s] (VLCS),Rot. Rate.y [deg/s] (VLCS),Rot. Rate.Z [deg/s] (VLCS),Tank mass [kg],THC.z,THC.y,THC.x,RHC.z,RHC.y,RHC.x,MFDLeft,MFDRight,MyROT.m11,MyROT.m12,MyROT.m13,MyROT.m21,MyROT.m22,MyROT.m23,MyROT.m31,MyROT.m32,MyROT.m33,TgtRot.m11,TgtRot.m12,TgtRot.m13,TgtRot.m21,TgtRot.m22,TgtRot.m23,TgtRot.m31,TgtRot.m32,TgtRot.m33,MyAngVel.x,MyAngVel.y,MyAngVel.z,TgtAngVel.x,TgtAngVel.y,TgtAngVel.z,RelPos.x,RelPos.y,RelPos.z,RelVel.x,RelVel.y,RelVel.z,MySs.x,MySs.y,MySs.z,TgtSs.x,TgtSs.y,TgtSs.z,MyLVPos.x,MyLVPos.y,MyLVPos.z,MyLVVel.x,MyLVVel.y,MyLVVel.z,TgtLVPos.x,TgtLVPos.y,TgtLVPos.z,TgtLVVel.x,TgtLVVel.y,TgtLVVel.z,MyDockPos.x,MyDockPos.y,MyDockPos.z,MyDockDir.x,MyDockDir.y,MyDockDir.z,MyDockRot.x,MyDockRot.y,MyDockRot.z,TgtDockPos.x,TgtDockPos.y,TgtDockPos.z,TgtDockDir.x,TgtDockDir.y,TgtDockDir.z,TgtDockRot.x,TgtDockRot.y,TgtDockRot.z,Lateral Offset,Lateral Velocity,Ideal Approach Vel,Angle to Port,Approach Cone,Max Rot Angle,Max Rot Velocity,Shifted_SimTime
2.223,83.332,-26.113,3.663,79.67,-24.578,3.493,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.633,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9777,-0.0402,-0.206,-0.2067,-0.3552,-0.9117,-0.0365,0.9339,-0.3556,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0906,-0.0149,0.1094,41.2071,114.8566,18.5241,0.0,0.0435,-0.3742,0.0,0.0,0.0,4224068.0013,3313152.7061,4059607.3515,-3069.1741,-3562.0058,6096.7936,4224026.7942,3313037.8496,4059588.8274,-3069.0835,-3561.9908,6096.6841,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.368662044176606,0.15472879499304582,-0.41666,6.269566076613117,14.693679956397801,,,2.4337
2.4337,83.318,-26.145,3.66,79.657,-24.609,3.49,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.663,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9778,-0.0403,-0.2056,-0.2063,-0.3555,-0.9116,-0.0364,0.9338,-0.356,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0906,-0.0149,0.1095,41.1879,114.8534,18.5473,0.0,0.0435,-0.3742,0.0,0.0,0.0,4223418.8114,3312399.3192,4060896.5776,-3070.3419,-3562.9217,6095.671,4223377.6234,3312284.4658,4060878.0303,-3070.2513,-3562.9068,6095.5615,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.399936079468073,0.15472879499304582,-0.41659,6.266430191217504,14.691211378667884,,,2.6476
2.6476,83.304,-26.178,3.657,79.644,-24.639,3.486,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.693,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9779,-0.0404,-0.2052,-0.206,-0.3559,-0.9115,-0.0362,0.9337,-0.3563,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0905,-0.0149,0.1095,41.1687,114.8502,18.5706,0.0,0.0435,-0.3742,0.0,0.0,0.0,4222765.4049,3311641.1319,4062193.4419,-3071.5166,-3563.843,6094.5412,4222724.2362,3311526.2817,4062174.8714,-3071.4261,-3563.828,6094.4317,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.432202575646244,0.15472879499304582,-0.41652,6.290842143759902,14.688742800937966,,,2.8607
2.8607,83.291,-26.211,3.653,79.631,-24.67,3.483,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.723,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.978,-0.0404,-0.2049,-0.2057,-0.3562,-0.9115,-0.0361,0.9335,-0.3567,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0905,-0.0149,0.1096,41.1493,114.847,18.594,0.0,0.0435,-0.3742,0.0,0.0,0.0,4222109.1284,3310879.7093,4063495.2621,-3072.6959,-3564.7677,6093.4066,4222067.9791,3310764.8623,4063476.6681,-3072.6054,-3564.7528,6093.297,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.464333167491674,0.15472879499304582,-0.41645499999999996,6.295064529554437,14.686450550188756,,,3.0623
3.0623,83.278,-26.242,3.65,79.619,-24.699,3.48,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.752,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.978,-0.0405,-0.2045,-0.2053,-0.3565,-0.9114,-0.036,0.9334,-0.357,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0905,-0.0149,0.1096,41.1312,114.844,18.616,0.0,0.0435,-0.3742,0.0,0.0,0.0,4221491.9366,3310163.7201,4064718.8761,-3073.8043,-3565.6369,6092.3395,4221450.8054,3310048.876,4064700.2601,-3073.7138,-3565.622,6092.2299,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.49462330360634,0.15482893786369523,-0.41639000000000004,6.306664400623736,14.684158299439547,,,3.2643
3.2643,83.264,-26.273,3.647,79.607,-24.729,3.477,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.78,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9781,-0.0406,-0.2041,-0.205,-0.3569,-0.9114,-0.0359,0.9333,-0.3574,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0904,-0.0149,0.1096,41.1129,114.841,18.6381,0.0,0.0435,-0.3742,0.0,0.0,0.0,4220871.8829,3309444.4944,4065947.5028,-3074.9173,-3566.5096,6091.2676,4220830.77,3309329.6534,4065928.8647,-3074.8269,-3566.4947,6091.158,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.524915419280795,0.15482893786369523,-0.41631999999999997,6.309979309380581,14.681689721709628,,,3.4787
3.4787,83.251,-26.306,3.644,79.594,-24.76,3.473,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.811,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9782,-0.0407,-0.2038,-0.2047,-0.3572,-0.9113,-0.0357,0.9331,-0.3577,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0904,-0.0149,0.1097,41.0935,114.8378,18.6617,0.0,0.0435,-0.3742,0.0,0.0,0.0,4220209.9771,3308676.8168,4067258.3313,-3076.1048,-3567.4407,6090.1234,4220168.8836,3308561.979,4067239.6696,-3076.0144,-3567.4258,6090.0137,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.557190589367696,0.15482893786369523,-0.41625500000000004,6.314870909503327,14.679397470960419,,,3.6915
3.6915,83.237,-26.338,3.64,79.581,-24.79,3.47,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.841,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9783,-0.0407,-0.2034,-0.2043,-0.3575,-0.9113,-0.0356,0.933,-0.3581,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0903,-0.0149,0.1097,41.0743,114.8347,18.6849,0.0,0.0435,-0.3742,0.0,0.0,0.0,4219558.2795,3307921.0717,4068548.2078,-3077.2734,-3568.3568,6088.9969,4219517.2052,3307806.237,4068529.5229,-3077.183,-3568.3419,6088.8872,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.588340376939662,0.15482893786369523,-0.41618499999999997,6.325313681001688,14.676928893230498,,,3.9098
3.9098,83.223,-26.372,3.637,79.567,-24.822,3.467,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.871,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9783,-0.0408,-0.203,-0.204,-0.3579,-0.9112,-0.0355,0.9329,-0.3585,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0903,-0.0149,0.1098,41.0546,114.8314,18.7088,0.0,0.0435,-0.3742,0.0,0.0,0.0,4218888.2452,3307144.159,4069873.6182,-3078.4742,-3569.2981,6087.8388,4218847.1906,3307029.3275,4069854.9094,-3078.3839,-3569.2832,6087.7291,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.621610638727326,0.15482893786369523,-0.416115,6.329004675849161,14.67446031550058,,,4.1246
4.1246,83.209,-26.405,3.634,79.554,-24.853,3.463,-0.065,-0.154,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.902,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9784,-0.0409,-0.2026,-0.2037,-0.3582,-0.9112,-0.0353,0.9327,-0.3588,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0903,-0.0149,0.1098,41.0351,114.8282,18.7325,0.0,0.0435,-0.3742,0.0,0.0,0.0,4218223.2049,3306373.1344,4071188.3901,-3079.6654,-3570.2318,6086.6894,4218182.1697,3306258.3062,4071169.6576,-3079.5751,-3570.217,6086.5796,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.65389241743127,0.15482893786369523,-0.416045,6.339522697918921,14.671991737770663,,,4.3355
4.3355,83.195,-26.437,3.63,79.541,-24.884,3.46,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.932,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9785,-0.041,-0.2022,-0.2033,-0.3586,-0.9111,-0.0352,0.9326,-0.3592,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0902,-0.0149,0.1099,41.016,114.8251,18.7559,0.0,0.0435,-0.3742,0.0,0.0,0.0,4217569.3004,3305615.1146,4072480.4097,-3080.836,-3571.1494,6085.5594,4217528.2844,3305500.2895,4072461.6539,-3080.7457,-3571.1345,6085.4495,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.685049540894617,0.1538343264684446,-0.415975,6.336057607426125,14.669523160040743,,,4.5448
4.5448,83.181,-26.469,3.627,79.529,-24.914,3.457,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.962,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9786,-0.041,-0.2019,-0.203,-0.3589,-0.911,-0.0351,0.9325,-0.3595,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0902,-0.0149,0.1099,40.9972,114.822,18.7788,0.0,0.0435,-0.3742,0.0,0.0,0.0,4216925.4599,3304868.8518,4073751.8295,-3081.988,-3572.0522,6084.4468,4216884.4628,3304754.0299,4073733.0507,-3081.8978,-3572.0374,6084.3369,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.716344997023825,0.1538343264684446,-0.41590499999999997,6.352691668265387,14.667054582310824,,,4.7592
