SimTime,COG Pos.x [m],COG Pos.y [m],COG Pos.z [m],Port Pos.x [m],Port Pos.y [m],Port Pos.z [m],COG Vel.x [m],COG Vel.y [m],COG Vel.z [m],Port Vel.x [m],Port Vel.y [m],Port Vel.z [m],Rot Angle.x [deg],Rot Angle.y [deg],Rot Angle.z [deg],Rot. Rate.x [deg/s],Rot. Rate.y [deg/s],Rot. Rate.z [deg/s],Rot. Rate.x [deg/s] (VLCS),Rot. Rate.y [deg/s] (VLCS),Rot. Rate.Z [deg/s] (VLCS),Tank mass [kg],THC.z,THC.y,THC.x,RHC.z,RHC.y,RHC.x,MFDLeft,MFDRight,MyROT.m11,MyROT.m12,MyROT.m13,MyROT.m21,MyROT.m22,MyROT.m23,MyROT.m31,MyROT.m32,MyROT.m33,TgtRot.m11,TgtRot.m12,TgtRot.m13,TgtRot.m21,TgtRot.m22,TgtRot.m23,TgtRot.m31,TgtRot.m32,TgtRot.m33,MyAngVel.x,MyAngVel.y,MyAngVel.z,TgtAngVel.x,TgtAngVel.y,TgtAngVel.z,RelPos.x,RelPos.y,RelPos.z,RelVel.x,RelVel.y,RelVel.z,MySs.x,MySs.y,MySs.z,TgtSs.x,TgtSs.y,TgtSs.z,MyLVPos.x,MyLVPos.y,MyLVPos.z,MyLVVel.x,MyLVVel.y,MyLVVel.z,TgtLVPos.x,TgtLVPos.y,TgtLVPos.z,TgtLVVel.x,TgtLVVel.y,TgtLVVel.z,MyDockPos.x,MyDockPos.y,MyDockPos.z,MyDockDir.x,MyDockDir.y,MyDockDir.z,MyDockRot.x,MyDockRot.y,MyDockRot.z,TgtDockPos.x,TgtDockPos.y,TgtDockPos.z,TgtDockDir.x,TgtDockDir.y,TgtDockDir.z,TgtDockRot.x,TgtDockRot.y,TgtDockRot.z,Lateral Offset,Lateral Velocity,Ideal Approach Vel,Angle to Port,Approach Cone,Max Rot Angle,Max Rot Velocity,Shifted_SimTime
2.2391,83.331,-26.115,3.663,79.669,-24.58,3.493,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.635,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9777,-0.0402,-0.206,-0.2067,-0.3552,-0.9117,-0.0365,0.9339,-0.3556,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0906,-0.0149,0.1094,41.2057,114.8563,18.5258,0.0,0.0435,-0.3742,0.0,0.0,0.0,4224044.1609,3313099.4035,4059609.6176,-3069.257,-3562.0708,6096.7142,4224002.9552,3312984.5472,4059591.0918,-3069.1664,-3562.0558,6096.6048,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.370642654285085,0.15472879499304582,-0.416655,6.268112589077394,14.693503629417096,,,2.4464
2.4464,83.318,-26.146,3.66,79.657,-24.61,3.49,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.664,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9778,-0.0403,-0.2056,-0.2063,-0.3556,-0.9116,-0.0364,0.9338,-0.356,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0906,-0.0149,0.1095,41.1872,114.8533,18.5481,0.0,0.0435,-0.3742,0.0,0.0,0.0,4223417.206,3312371.8247,4060854.6491,-3070.3848,-3562.9553,6095.6301,4223376.0187,3312256.9715,4060836.101,-3070.2942,-3562.9404,6095.5206,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.40092642313902,0.15472879499304582,-0.41659,6.265797397296838,14.691211378667884,,,2.6482
2.6482,83.305,-26.177,3.657,79.644,-24.639,3.486,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.693,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9779,-0.0404,-0.2052,-0.206,-0.3559,-0.9115,-0.0362,0.9337,-0.3563,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0905,-0.0149,0.1095,41.1689,114.8503,18.5703,0.0,0.0435,-0.3742,0.0,0.0,0.0,4222795.3705,3311650.2732,4062088.8447,-3071.5028,-3563.8321,6094.5549,4222754.2016,3311535.4229,4062070.2744,-3071.4122,-3563.8171,6094.4454,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.43121219316284,0.15472879499304582,-0.41652500000000003,6.271963503267597,14.688919127918677,,,2.8633
2.8633,83.291,-26.211,3.653,79.631,-24.67,3.483,-0.065,-0.154,-0.015,-0.061,-0.145,-0.015,-0.142,-2.458,21.723,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.978,-0.0404,-0.2049,-0.2057,-0.3562,-0.9115,-0.0361,0.9335,-0.3567,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0905,-0.0149,0.1096,41.1494,114.847,18.5939,0.0,0.0435,-0.3742,0.0,0.0,0.0,4222133.7743,3310882.6777,4063401.2227,-3072.6916,-3564.7643,6093.411,4222092.6249,3310767.8306,4063382.6288,-3072.6011,-3564.7494,6093.3015,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.464333167491674,0.15472879499304582,-0.41645499999999996,6.295064529554437,14.686450550188756,,,3.0727
3.0727,83.277,-26.243,3.65,79.619,-24.701,3.48,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.753,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.978,-0.0405,-0.2045,-0.2053,-0.3566,-0.9114,-0.036,0.9334,-0.357,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0905,-0.0149,0.1096,41.1304,114.8439,18.6169,0.0,0.0435,-0.3742,0.0,0.0,0.0,4221489.2512,3310134.9833,4064679.0093,-3073.8491,-3565.672,6092.2968,4221448.1208,3310020.1394,4064660.3924,-3073.7587,-3565.6571,6092.1872,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.49561376907506,0.15482893786369523,-0.416385,6.297734884263052,14.683981972458838,,,3.2921
3.2921,83.263,-26.277,3.647,79.605,-24.732,3.476,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.784,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9781,-0.0406,-0.2041,-0.205,-0.3569,-0.9114,-0.0358,0.9333,-0.3574,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0904,-0.0149,0.1097,41.1106,114.8406,18.6409,0.0,0.0435,-0.3742,0.0,0.0,0.0,4220813.8521,3309351.5685,4066017.2417,-3075.0615,-3566.6226,6091.1292,4220772.7416,3309236.7279,4065998.6007,-3074.9711,-3566.6077,6091.0195,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.528877435730298,0.15482893786369523,-0.41631500000000005,6.315711228573029,14.68151339472892,,,3.5052
3.5052,83.249,-26.309,3.643,79.592,-24.763,3.473,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.814,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9782,-0.0407,-0.2037,-0.2046,-0.3572,-0.9113,-0.0357,0.9331,-0.3578,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0904,-0.0149,0.1097,41.0914,114.8375,18.6642,0.0,0.0435,-0.3742,0.0,0.0,0.0,4220162.8217,3308596.5143,4067306.4481,-3076.2294,-3567.5383,6090.0038,4220121.7303,3308481.6768,4067287.7839,-3076.139,-3567.5234,6089.8941,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.560025037638802,0.15482893786369523,-0.416245,6.3122529404271654,14.679044816999,,,3.7127
3.7127,83.235,-26.341,3.64,79.579,-24.793,3.47,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.844,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9783,-0.0408,-0.2033,-0.2043,-0.3576,-0.9113,-0.0356,0.933,-0.3581,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0903,-0.0149,0.1097,41.0724,114.8344,18.6872,0.0,0.0435,-0.3742,0.0,0.0,0.0,4219515.8621,3307846.2731,4068586.8728,-3077.3894,-3568.4477,6088.8855,4219474.7897,3307731.4387,4068568.1856,-3077.2991,-3568.4328,6088.7758,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.59131213385304,0.15482893786369523,-0.416175,6.323037091619773,14.676576239269082,,,3.9136
3.9136,83.222,-26.372,3.637,79.567,-24.822,3.467,-0.065,-0.154,-0.016,-0.061,-0.145,-0.016,-0.142,-2.458,21.872,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9783,-0.0408,-0.203,-0.204,-0.3579,-0.9112,-0.0355,0.9329,-0.3585,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0903,-0.0149,0.1098,41.0543,114.8314,18.7092,0.0,0.0435,-0.3742,0.0,0.0,0.0,4218898.563,3307130.5132,4069807.9269,-3078.4957,-3569.3149,6087.8186,4218857.5086,3307015.6819,4069789.2176,-3078.4054,-3569.3001,6087.7088,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.621610638727326,0.15482893786369523,-0.41611,6.33464433210703,14.674283988519871,,,4.1185
4.1185,83.209,-26.404,3.634,79.555,-24.852,3.463,-0.065,-0.154,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.901,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9784,-0.0409,-0.2026,-0.2037,-0.3582,-0.9112,-0.0353,0.9327,-0.3588,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0903,-0.0149,0.1098,41.0358,114.8283,18.7317,0.0,0.0435,-0.3742,0.0,0.0,0.0,4218268.422,3306399.9488,4071053.7091,-3079.6244,-3570.1997,6086.7295,4218227.3862,3306285.1205,4071034.9774,-3079.5342,-3570.1848,6086.6197,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.652901755718833,0.15482893786369523,-0.416045,6.345993599302971,14.671991737770663,,,4.3227
4.3227,83.196,-26.435,3.63,79.542,-24.881,3.46,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.93,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9785,-0.041,-0.2023,-0.2033,-0.3585,-0.9111,-0.0352,0.9326,-0.3592,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0902,-0.0149,0.1099,41.0174,114.8253,18.7541,0.0,0.0435,-0.3742,0.0,0.0,0.0,4217640.2344,3305671.7356,4072294.9544,-3080.7491,-3571.0812,6085.6439,4217599.2169,3305556.9103,4072276.2003,-3080.6588,-3571.0663,6085.534,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.683068133181386,0.1538343264684446,-0.41598,6.351403211298206,14.669699487021452,,,4.5429
4.5429,83.182,-26.468,3.627,79.529,-24.913,3.457,-0.065,-0.153,-0.016,-0.061,-0.144,-0.016,-0.142,-2.458,21.96,-0.0,0.0,0.141,-0.0,0.0,-0.0,882.779,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6804,-0.5948,-0.428,-0.3583,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9786,-0.041,-0.2019,-0.203,-0.3589,-0.911,-0.0351,0.9325,-0.3595,-0.0,0.0,-0.0,-0.0017,-0.0017,0.0,-0.0902,-0.0149,0.1099,40.9978,114.8221,18.778,0.0,0.0435,-0.3742,0.0,0.0,0.0,4216971.555,3304896.6771,4073615.4656,-3081.9456,-3572.0189,6084.4883,4216930.5572,3304781.8551,4073596.6876,-3081.8554,-3572.0041,6084.3784,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,26.71535425555873,0.1538343264684446,-0.41591,6.347663416715517,14.667230909291535,,,4.759
